STOPNUM,LINE,DIR,STOPNAME,LAT,LONG,geometry
20068,234,N,Sayre / Foothill,34.310283,-118.433459,POINT (-118.433459 34.310283)
20069,234,N,Sayre / Gladstone,34.312633,-118.430805,POINT (-118.430805 34.312633)
20072,165,E,Vanowen / Owensmouth,34.193644,-118.602062,POINT (-118.602062 34.193644)
20072,150,E,Vanowen / Owensmouth,34.193644,-118.602062,POINT (-118.602062 34.193644)
20073,230,S,Laurel Canyon / Montague,34.243933,-118.41658,POINT (-118.41658 34.243933)
20074,230,S,Laurel Canyon / Rangoon,34.23863,-118.410962,POINT (-118.410962 34.23863)
20075,230,N,Laurel Canyon / Rangoon,34.238897,-118.410841,POINT (-118.410841 34.238897)
20076,230,S,Laurel Canyon / Tonopah,34.235689,-118.407867,POINT (-118.407867 34.235689)
20077,230,N,Laurel Canyon / Tonopah,34.23565,-118.407417,POINT (-118.407417 34.23565)
20078,230,S,Laurel Canyon / Riverside,34.157772,-118.396632,POINT (-118.396632 34.157772)
20080,161,W,Park Granada / Park Capri,34.151085,-118.644466,POINT (-118.644466 34.151085)
20082,161,W,Las Virgenes / Ventura Fwy Overpass,34.149246,-118.698115,POINT (-118.698115 34.149246)
20083,161,W,26541 Agoura,34.14339,-118.701817,POINT (-118.701817 34.14339)
20084,161,W,26701 Agoura,34.141033,-118.704547,POINT (-118.704547 34.141033)
20085,234,S,Sayre / Fenton,34.315617,-118.427777,POINT (-118.427777 34.315617)
20087,161,W,Agoura / Malibu Hills,34.13814,-118.713839,POINT (-118.713839 34.13814)
20088,234,S,Polk / Dronfield,34.313084,-118.443756,POINT (-118.443756 34.313084)
20089,234,S,Borden / Polk,34.309988,-118.446571,POINT (-118.446571 34.309988)
20090,161,W,Agoura / Liberty Canyon,34.136597,-118.724725,POINT (-118.724725 34.136597)
20091,161,W,Agoura / Calle Montecillo,34.140504,-118.734756,POINT (-118.734756 34.140504)
20093,161,W,Roadside / Lewis,34.142871,-118.743614,POINT (-118.743614 34.142871)
20094,161,W,Thousand Oaks / Grey Rock,34.155543,-118.765457,POINT (-118.765457 34.155543)
20095,161,W,Thousand Oaks / North Ranch Gateway,34.155143,-118.792227,POINT (-118.792227 34.155143)
20098,161,W,Lindero Canyon / Via Colinas,34.152736,-118.801344,POINT (-118.801344 34.152736)
20099,234,S,Borden / Astoria,34.307556,-118.443425,POINT (-118.443425 34.307556)
20100,161,W,Lakeview Canyon / Watergate,34.145253,-118.820253,POINT (-118.820253 34.145253)
20102,161,W,Agoura / Lakeview Canyon,34.148322,-118.819513,POINT (-118.819513 34.148322)
20103,234,S,7th / Orange Grove,34.299183,-118.433027,POINT (-118.433027 34.299183)
20104,234,S,7th / Harding,34.29647,-118.430149,POINT (-118.430149 34.29647)
20105,161,W,Thousand Oaks / Packard,34.161815,-118.824164,POINT (-118.824164 34.161815)
20106,161,W,Thousand Oaks / Cord,34.163549,-118.827411,POINT (-118.827411 34.163549)
20107,161,W,Thousand Oaks / Duesenberg,34.16691,-118.833018,POINT (-118.833018 34.16691)
20108,234,S,Brand / Celis,34.280874,-118.441109,POINT (-118.441109 34.280874)
20109,234,S,Brand / O'Melveny,34.276619,-118.446912,POINT (-118.446912 34.276619)
20110,234,S,Brand / Hollister,34.279444,-118.443021,POINT (-118.443021 34.279444)
20113,234,S,Brand / Mission Mobile Manor,34.270717,-118.46495,POINT (-118.46495 34.270717)
20114,234,S,Sepulveda / Chase,34.224788,-118.46783,POINT (-118.46783 34.224788)
20115,234,S,Sepulveda / Brand,34.268732,-118.467222,POINT (-118.467222 34.268732)
20116,234,S,Sepulveda / Chatsworth,34.264695,-118.467468,POINT (-118.467468 34.264695)
20117,234,S,Sepulveda / San Jose,34.261057,-118.467497,POINT (-118.467497 34.261057)
20118,234,S,Sepulveda / Mayall,34.253796,-118.467553,POINT (-118.467553 34.253796)
20119,161,W,Thousand Oaks / Hampshire,34.169367,-118.836127,POINT (-118.836127 34.169367)
20120,234,S,Sepulveda / Lassen,34.25018,-118.467608,POINT (-118.467608 34.25018)
20121,234,S,Sepulveda / Superior,34.24655,-118.467634,POINT (-118.467634 34.24655)
20122,234,S,Sepulveda / Raymer,34.213948,-118.466301,POINT (-118.466301 34.213948)
20123,234,S,Sepulveda / Stagg,34.211805,-118.466342,POINT (-118.466342 34.211805)
20124,234,S,Sepulveda / Valerio,34.20496,-118.466337,POINT (-118.466337 34.20496)
20125,234,S,Sepulveda / Vose,34.198604,-118.466327,POINT (-118.466327 34.198604)
20126,234,S,Sepulveda / Oxnard,34.179534,-118.466317,POINT (-118.466317 34.179534)
20127,234,S,Sepulveda / Clark,34.168501,-118.466315,POINT (-118.466315 34.168501)
20128,155,N,Magnolia / Sepulveda,34.164741,-118.465831,POINT (-118.465831 34.164741)
20128,234,S,Magnolia / Sepulveda,34.164741,-118.465831,POINT (-118.465831 34.164741)
20130,234,S,Kester / Camarillo,34.157818,-118.457535,POINT (-118.457535 34.157818)
20131,236,N,Balboa / Addison,34.161578,-118.500923,POINT (-118.500923 34.161578)
20132,236,N,Balboa / Magnolia,34.165246,-118.500931,POINT (-118.500931 34.165246)
